Day,Prediction,Actual,Prev_Actual,Signal,Action,Portfolio Value
3376,312.14792,0.50874764,0.50446117,buy,hold,82.03016531230944
3377,312.15222,0.51303416,0.50874764,buy,hold,82.72132123435858
3378,312.1565,0.50874764,0.51303416,buy,hold,82.03016531230944
3379,312.1565,0.51303416,0.50874764,buy,hold,82.72132123435858
3380,312.16077,0.51303416,0.51303416,buy,hold,82.72132123435858
3381,312.16077,0.51732063,0.51303416,buy,hold,83.4124690944376
3382,312.16077,0.51732063,0.51732063,buy,hold,83.4124690944376
3383,312.16077,0.51732063,0.51732063,buy,hold,83.4124690944376
3384,312.16507,0.51732063,0.51732063,buy,hold,83.4124690944376
3385,312.16507,0.51732063,0.51732063,buy,hold,83.4124690944376
3386,312.16077,0.51732063,0.51732063,buy,hold,83.4124690944376
3387,312.16507,0.51732063,0.51732063,buy,hold,83.4124690944376
3388,312.16507,0.51732063,0.51732063,buy,hold,83.4124690944376
3389,312.16077,0.51732063,0.51732063,buy,hold,83.4124690944376
3390,312.16507,0.51732063,0.51732063,buy,hold,83.4124690944376
3391,312.16077,0.51732063,0.51732063,buy,hold,83.4124690944376
3392,312.16507,0.51732063,0.51732063,buy,hold,83.4124690944376
3393,312.16507,0.51732063,0.51732063,buy,hold,83.4124690944376
3394,312.16507,0.5216071,0.51732063,buy,hold,84.10361695451662
3395,312.16507,0.51732063,0.5216071,buy,hold,83.4124690944376
3396,312.16507,0.5216071,0.51732063,buy,hold,84.10361695451662
3397,312.16507,0.51732063,0.5216071,buy,hold,83.4124690944376
3398,312.16507,0.51732063,0.51732063,buy,hold,83.4124690944376
3399,312.16507,0.51303416,0.51732063,buy,hold,82.72132123435858
3400,312.16077,0.51732063,0.51303416,buy,hold,83.4124690944376
3401,312.16077,0.51303416,0.51732063,buy,hold,82.72132123435858
3402,312.16077,0.51732063,0.51303416,buy,hold,83.4124690944376
3403,312.16077,0.5216071,0.51732063,buy,hold,84.10361695451662
3404,312.16507,0.51732063,0.5216071,buy,hold,83.4124690944376
3405,312.16507,0.51732063,0.51732063,buy,hold,83.4124690944376
3406,312.16507,0.51732063,0.51732063,buy,hold,83.4124690944376
3407,312.16077,0.51732063,0.51732063,buy,hold,83.4124690944376
3408,312.16077,0.51732063,0.51732063,buy,hold,83.4124690944376
3409,312.16507,0.51732063,0.51732063,buy,hold,83.4124690944376
3410,312.16077,0.51732063,0.51732063,buy,hold,83.4124690944376
3411,312.16077,0.51732063,0.51732063,buy,hold,83.4124690944376
3412,312.16507,0.51732063,0.51732063,buy,hold,83.4124690944376
3413,312.16507,0.51732063,0.51732063,buy,hold,83.4124690944376
3414,312.16507,0.51732063,0.51732063,buy,hold,83.4124690944376
3415,312.16077,0.51732063,0.51732063,buy,hold,83.4124690944376
3416,312.16507,0.51732063,0.51732063,buy,hold,83.4124690944376
3417,312.16077,0.51732063,0.51732063,buy,hold,83.4124690944376
3418,312.16077,0.5216071,0.51732063,buy,hold,84.10361695451662
3419,312.16507,0.5216071,0.5216071,buy,hold,84.10361695451662
3420,312.16507,0.51732063,0.5216071,buy,hold,83.4124690944376
3421,312.16507,0.5216071,0.51732063,buy,hold,84.10361695451662
3422,312.16507,0.5216071,0.5216071,buy,hold,84.10361695451662
3423,312.16507,0.5216071,0.5216071,buy,hold,84.10361695451662
3424,312.16507,0.5216071,0.5216071,buy,hold,84.10361695451662
3425,312.16507,0.5216071,0.5216071,buy,hold,84.10361695451662
3426,312.16507,0.52589357,0.5216071,buy,hold,84.79476481459567
3427,312.16934,0.52589357,0.52589357,buy,hold,84.79476481459567
3428,312.16934,0.52589357,0.52589357,buy,hold,84.79476481459567
3429,312.16934,0.5216071,0.52589357,buy,hold,84.10361695451662
3430,312.16934,0.52589357,0.5216071,buy,hold,84.79476481459567
3431,312.16934,0.52589357,0.52589357,buy,hold,84.79476481459567
3432,312.16934,0.5216071,0.52589357,buy,hold,84.10361695451662
3433,312.16507,0.52589357,0.5216071,buy,hold,84.79476481459567
3434,312.16934,0.5216071,0.52589357,buy,hold,84.10361695451662
3435,312.16934,0.5216071,0.5216071,buy,hold,84.10361695451662
3436,312.16507,0.5216071,0.5216071,buy,hold,84.10361695451662
3437,312.16507,0.5216071,0.5216071,buy,hold,84.10361695451662
3438,312.16507,0.52589357,0.5216071,buy,hold,84.79476481459567
3439,312.16934,0.5216071,0.52589357,buy,hold,84.10361695451662
3440,312.16934,0.5216071,0.5216071,buy,hold,84.10361695451662
3441,312.16507,0.5216071,0.5216071,buy,hold,84.10361695451662
3442,312.16507,0.5216071,0.5216071,buy,hold,84.10361695451662
3443,312.16507,0.52589357,0.5216071,buy,hold,84.79476481459567
3444,312.16934,0.52589357,0.52589357,buy,hold,84.79476481459567
3445,312.16934,0.52589357,0.52589357,buy,hold,84.79476481459567
3446,312.16934,0.52589357,0.52589357,buy,hold,84.79476481459567
3447,312.16934,0.5216071,0.52589357,buy,hold,84.10361695451662
3448,312.16934,0.5216071,0.5216071,buy,hold,84.10361695451662
3449,312.16507,0.5216071,0.5216071,buy,hold,84.10361695451662
3450,312.16507,0.5216071,0.5216071,buy,hold,84.10361695451662
3451,312.16507,0.5216071,0.5216071,buy,hold,84.10361695451662
3452,312.16507,0.5216071,0.5216071,buy,hold,84.10361695451662
3453,312.16507,0.5216071,0.5216071,buy,hold,84.10361695451662
3454,312.16934,0.5216071,0.5216071,buy,hold,84.10361695451662
3455,312.16934,0.5216071,0.5216071,buy,hold,84.10361695451662
3456,312.16934,0.5216071,0.5216071,buy,hold,84.10361695451662
3457,312.16934,0.5216071,0.5216071,buy,hold,84.10361695451662
3458,312.16934,0.5216071,0.5216071,buy,hold,84.10361695451662
3459,312.16507,0.5216071,0.5216071,buy,hold,84.10361695451662
3460,312.16507,0.5216071,0.5216071,buy,hold,84.10361695451662
3461,312.16507,0.5216071,0.5216071,buy,hold,84.10361695451662
3462,312.16934,0.5216071,0.5216071,buy,hold,84.10361695451662
3463,312.16507,0.5216071,0.5216071,buy,hold,84.10361695451662
3464,312.16934,0.5216071,0.5216071,buy,hold,84.10361695451662
3465,312.16507,0.5216071,0.5216071,buy,hold,84.10361695451662
3466,312.16507,0.5216071,0.5216071,buy,hold,84.10361695451662
3467,312.16934,0.5216071,0.5216071,buy,hold,84.10361695451662
3468,312.16934,0.5216071,0.5216071,buy,hold,84.10361695451662
3469,312.16934,0.51732063,0.5216071,buy,hold,83.4124690944376
3470,312.16507,0.51732063,0.51732063,buy,hold,83.4124690944376
3471,312.16507,0.51303416,0.51732063,buy,hold,82.72132123435858
3472,312.16077,0.51732063,0.51303416,buy,hold,83.4124690944376
3473,312.16077,0.51303416,0.51732063,buy,hold,82.72132123435858
3474,312.16077,0.51303416,0.51303416,buy,hold,82.72132123435858
3475,312.16077,0.50874764,0.51303416,buy,hold,82.03016531230944
3476,312.16077,0.51303416,0.50874764,buy,hold,82.72132123435858
3477,312.16077,0.50874764,0.51303416,buy,hold,82.03016531230944
3478,312.1565,0.50874764,0.50874764,buy,hold,82.03016531230944
3479,312.1565,0.50874764,0.50874764,buy,hold,82.03016531230944
3480,312.1565,0.50874764,0.50874764,buy,hold,82.03016531230944
3481,312.1565,0.50874764,0.50874764,buy,hold,82.03016531230944
3482,312.1565,0.50874764,0.50874764,buy,hold,82.03016531230944
3483,312.1565,0.50874764,0.50874764,buy,hold,82.03016531230944
3484,312.15222,0.50874764,0.50874764,buy,hold,82.03016531230944
3485,312.15222,0.51303416,0.50874764,buy,hold,82.72132123435858
3486,312.16077,0.51303416,0.51303416,buy,hold,82.72132123435858
3487,312.16077,0.51732063,0.51303416,buy,hold,83.4124690944376
3488,312.16507,0.51732063,0.51732063,buy,hold,83.4124690944376
3489,312.16507,0.50874764,0.51732063,buy,hold,82.03016531230944
3490,312.16077,0.51303416,0.50874764,buy,hold,82.72132123435858
3491,312.16077,0.51303416,0.51303416,buy,hold,82.72132123435858
3492,312.16077,0.50874764,0.51303416,buy,hold,82.03016531230944
3493,312.1565,0.51303416,0.50874764,buy,hold,82.72132123435858
3494,312.16077,0.51303416,0.51303416,buy,hold,82.72132123435858
3495,312.16077,0.51303416,0.51303416,buy,hold,82.72132123435858
3496,312.16077,0.51303416,0.51303416,buy,hold,82.72132123435858
3497,312.16077,0.51732063,0.51303416,buy,hold,83.4124690944376
3498,312.16077,0.51732063,0.51732063,buy,hold,83.4124690944376
3499,312.16507,0.5216071,0.51732063,buy,hold,84.10361695451662
3500,312.16507,0.5216071,0.5216071,buy,hold,84.10361695451662
3501,312.16934,0.5216071,0.5216071,buy,hold,84.10361695451662
3502,312.16934,0.5344665,0.5216071,buy,hold,86.17705892235968
3503,312.17792,0.53018004,0.5344665,buy,hold,85.48591267467468
3504,312.17365,0.5344665,0.53018004,buy,hold,86.17705892235968
3505,312.17792,0.5344665,0.5344665,buy,hold,86.17705892235968
3506,312.17792,0.538753,0.5344665,buy,hold,86.86821161962078
3507,312.18222,0.538753,0.538753,buy,hold,86.86821161962078
3508,312.18222,0.538753,0.538753,buy,hold,86.86821161962078
3509,312.1865,0.5344665,0.538753,buy,hold,86.17705892235968
3510,312.1865,0.5344665,0.5344665,buy,hold,86.17705892235968
3511,312.18222,0.5344665,0.5344665,buy,hold,86.17705892235968
3512,312.17792,0.5344665,0.5344665,buy,hold,86.17705892235968
3513,312.18222,0.538753,0.5344665,buy,hold,86.86821161962078
3514,312.1865,0.538753,0.538753,buy,hold,86.86821161962078
3515,312.1865,0.54303944,0.538753,buy,hold,87.55935464251775
3516,312.1865,0.54303944,0.54303944,buy,hold,87.55935464251775
3517,312.1865,0.54303944,0.54303944,buy,hold,87.55935464251775
3518,312.1865,0.54303944,0.54303944,buy,hold,87.55935464251775
3519,312.1865,0.54303944,0.54303944,buy,hold,87.55935464251775
3520,312.1865,0.54303944,0.54303944,buy,hold,87.55935464251775
3521,312.1865,0.5516123,0.54303944,buy,hold,88.94163746352363
3522,312.19507,0.54303944,0.5516123,buy,hold,87.55935464251775
3523,312.19507,0.54303944,0.54303944,buy,hold,87.55935464251775
3524,312.1865,0.5473259,0.54303944,buy,hold,88.25050089020274
3525,312.19507,0.54303944,0.5473259,buy,hold,87.55935464251775
3526,312.1908,0.538753,0.54303944,buy,hold,86.86821161962078
3527,312.1865,0.538753,0.538753,buy,hold,86.86821161962078
3528,312.1865,0.5344665,0.538753,buy,hold,86.17705892235968
3529,312.18222,0.538753,0.5344665,buy,hold,86.86821161962078
3530,312.1865,0.538753,0.538753,buy,hold,86.86821161962078
3531,312.1865,0.5344665,0.538753,buy,hold,86.17705892235968
3532,312.1865,0.538753,0.5344665,buy,hold,86.86821161962078
3533,312.18222,0.5344665,0.538753,buy,hold,86.17705892235968
3534,312.1865,0.5344665,0.5344665,buy,hold,86.17705892235968
3535,312.18222,0.5344665,0.5344665,buy,hold,86.17705892235968
3536,312.18222,0.5344665,0.5344665,buy,hold,86.17705892235968
3537,312.18222,0.5344665,0.5344665,buy,hold,86.17705892235968
3538,312.18222,0.5344665,0.5344665,buy,hold,86.17705892235968
3539,312.18222,0.5344665,0.5344665,buy,hold,86.17705892235968
3540,312.18222,0.5344665,0.5344665,buy,hold,86.17705892235968
3541,312.17792,0.5344665,0.5344665,buy,hold,86.17705892235968
3542,312.18222,0.5344665,0.5344665,buy,hold,86.17705892235968
3543,312.18222,0.52589357,0.5344665,buy,hold,84.79476481459567
3544,312.17792,0.53018004,0.52589357,buy,hold,85.48591267467468
3545,312.17792,0.5344665,0.53018004,buy,hold,86.17705892235968
3546,312.17792,0.5344665,0.5344665,buy,hold,86.17705892235968
3547,312.17792,0.5344665,0.5344665,buy,hold,86.17705892235968
3548,312.17792,0.53018004,0.5344665,buy,hold,85.48591267467468
3549,312.17792,0.53018004,0.53018004,buy,hold,85.48591267467468
3550,312.17792,0.53018004,0.53018004,buy,hold,85.48591267467468
3551,312.17792,0.52589357,0.53018004,buy,hold,84.79476481459567
3552,312.16934,0.52589357,0.52589357,buy,hold,84.79476481459567
3553,312.16934,0.52589357,0.52589357,buy,hold,84.79476481459567
3554,312.16934,0.52589357,0.52589357,buy,hold,84.79476481459567
3555,312.16934,0.53018004,0.52589357,buy,hold,85.48591267467468
3556,312.17792,0.52589357,0.53018004,buy,hold,84.79476481459567
3557,312.17365,0.52589357,0.52589357,buy,hold,84.79476481459567
3558,312.16934,0.53018004,0.52589357,buy,hold,85.48591267467468
3559,312.17792,0.53018004,0.53018004,buy,hold,85.48591267467468
3560,312.17792,0.52589357,0.53018004,buy,hold,84.79476481459567
3561,312.17365,0.52589357,0.52589357,buy,hold,84.79476481459567
3562,312.16934,0.53018004,0.52589357,buy,hold,85.48591267467468
3563,312.17365,0.53018004,0.53018004,buy,hold,85.48591267467468
3564,312.17792,0.52589357,0.53018004,buy,hold,84.79476481459567
3565,312.17365,0.52589357,0.52589357,buy,hold,84.79476481459567
3566,312.16934,0.53018004,0.52589357,buy,hold,85.48591267467468
3567,312.17792,0.52589357,0.53018004,buy,hold,84.79476481459567
3568,312.17365,0.52589357,0.52589357,buy,hold,84.79476481459567
3569,312.16934,0.5344665,0.52589357,buy,hold,86.17705892235968
3570,312.17792,0.53018004,0.5344665,buy,hold,85.48591267467468
3571,312.17792,0.52589357,0.53018004,buy,hold,84.79476481459567
3572,312.16934,0.52589357,0.52589357,buy,hold,84.79476481459567
3573,312.16934,0.5216071,0.52589357,buy,hold,84.10361695451662
3574,312.16934,0.5216071,0.5216071,buy,hold,84.10361695451662
3575,312.16507,0.51732063,0.5216071,buy,hold,83.4124690944376
3576,312.16507,0.53018004,0.51732063,buy,hold,85.48591267467468
3577,312.16934,0.52589357,0.53018004,buy,hold,84.79476481459567
3578,312.16934,0.53018004,0.52589357,buy,hold,85.48591267467468
3579,312.17792,0.53018004,0.53018004,buy,hold,85.48591267467468
3580,312.17792,0.5344665,0.53018004,buy,hold,86.17705892235968
3581,312.17792,0.53018004,0.5344665,buy,hold,85.48591267467468
3582,312.17792,0.53018004,0.53018004,buy,hold,85.48591267467468
3583,312.17792,0.53018004,0.53018004,buy,hold,85.48591267467468
3584,312.17792,0.52589357,0.53018004,buy,hold,84.79476481459567
3585,312.17365,0.51732063,0.52589357,buy,hold,83.4124690944376
3586,312.16507,0.5216071,0.51732063,buy,hold,84.10361695451662
3587,312.16507,0.52589357,0.5216071,buy,hold,84.79476481459567
3588,312.16934,0.5216071,0.52589357,buy,hold,84.10361695451662
3589,312.16934,0.52589357,0.5216071,buy,hold,84.79476481459567
3590,312.16934,0.52589357,0.52589357,buy,hold,84.79476481459567
3591,312.16934,0.53018004,0.52589357,buy,hold,85.48591267467468
3592,312.17792,0.5344665,0.53018004,buy,hold,86.17705892235968
3593,312.17792,0.5344665,0.5344665,buy,hold,86.17705892235968
3594,312.17792,0.5344665,0.5344665,buy,hold,86.17705892235968
3595,312.17792,0.53018004,0.5344665,buy,hold,85.48591267467468
3596,312.17792,0.53018004,0.53018004,buy,hold,85.48591267467468
3597,312.17792,0.53018004,0.53018004,buy,hold,85.48591267467468
3598,312.17792,0.5344665,0.53018004,buy,hold,86.17705892235968
3599,312.17792,0.53018004,0.5344665,buy,hold,85.48591267467468
3600,312.17792,0.5344665,0.53018004,buy,hold,86.17705892235968
3601,312.17792,0.5344665,0.5344665,buy,hold,86.17705892235968
3602,312.17792,0.5344665,0.5344665,buy,hold,86.17705892235968
3603,312.17792,0.5344665,0.5344665,buy,hold,86.17705892235968
3604,312.18222,0.5344665,0.5344665,buy,hold,86.17705892235968
3605,312.18222,0.5344665,0.5344665,buy,hold,86.17705892235968
3606,312.17792,0.5344665,0.5344665,buy,hold,86.17705892235968
3607,312.17792,0.538753,0.5344665,buy,hold,86.86821161962078
3608,312.18222,0.5344665,0.538753,buy,hold,86.17705892235968
3609,312.18222,0.5344665,0.5344665,buy,hold,86.17705892235968
3610,312.18222,0.5344665,0.5344665,buy,hold,86.17705892235968
3611,312.17792,0.5344665,0.5344665,buy,hold,86.17705892235968
3612,312.17792,0.538753,0.5344665,buy,hold,86.86821161962078
3613,312.1865,0.538753,0.538753,buy,hold,86.86821161962078
3614,312.18222,0.538753,0.538753,buy,hold,86.86821161962078
3615,312.1865,0.5344665,0.538753,buy,hold,86.17705892235968
3616,312.1865,0.5344665,0.5344665,buy,hold,86.17705892235968
3617,312.17792,0.538753,0.5344665,buy,hold,86.86821161962078
3618,312.18222,0.538753,0.538753,buy,hold,86.86821161962078
3619,312.1865,0.538753,0.538753,buy,hold,86.86821161962078
3620,312.1865,0.538753,0.538753,buy,hold,86.86821161962078
3621,312.1865,0.538753,0.538753,buy,hold,86.86821161962078
3622,312.1865,0.538753,0.538753,buy,hold,86.86821161962078
3623,312.1865,0.538753,0.538753,buy,hold,86.86821161962078
3624,312.1865,0.538753,0.538753,buy,hold,86.86821161962078
3625,312.1865,0.54303944,0.538753,buy,hold,87.55935464251775
3626,312.1865,0.54303944,0.54303944,buy,hold,87.55935464251775
3627,312.1865,0.538753,0.54303944,buy,hold,86.86821161962078
3628,312.1865,0.54303944,0.538753,buy,hold,87.55935464251775
3629,312.1865,0.538753,0.54303944,buy,hold,86.86821161962078
3630,312.1865,0.538753,0.538753,buy,hold,86.86821161962078
3631,312.1865,0.538753,0.538753,buy,hold,86.86821161962078
3632,312.1865,0.538753,0.538753,buy,hold,86.86821161962078
3633,312.1865,0.538753,0.538753,buy,hold,86.86821161962078
3634,312.1865,0.538753,0.538753,buy,hold,86.86821161962078
3635,312.1865,0.538753,0.538753,buy,hold,86.86821161962078
3636,312.1865,0.5344665,0.538753,buy,hold,86.17705892235968
3637,312.18222,0.5344665,0.5344665,buy,hold,86.17705892235968
3638,312.18222,0.5344665,0.5344665,buy,hold,86.17705892235968
3639,312.18222,0.5344665,0.5344665,buy,hold,86.17705892235968
3640,312.18222,0.5344665,0.5344665,buy,hold,86.17705892235968
3641,312.18222,0.5344665,0.5344665,buy,hold,86.17705892235968
3642,312.18222,0.53018004,0.5344665,buy,hold,85.48591267467468
3643,312.17792,0.53018004,0.53018004,buy,hold,85.48591267467468
3644,312.17792,0.53018004,0.53018004,buy,hold,85.48591267467468
3645,312.17792,0.53018004,0.53018004,buy,hold,85.48591267467468
3646,312.17792,0.53018004,0.53018004,buy,hold,85.48591267467468
3647,312.17792,0.53018004,0.53018004,buy,hold,85.48591267467468
3648,312.17792,0.53018004,0.53018004,buy,hold,85.48591267467468
3649,312.17792,0.53018004,0.53018004,buy,hold,85.48591267467468
3650,312.17792,0.53018004,0.53018004,buy,hold,85.48591267467468
3651,312.17792,0.53018004,0.53018004,buy,hold,85.48591267467468
3652,312.17792,0.53018004,0.53018004,buy,hold,85.48591267467468
3653,312.17792,0.53018004,0.53018004,buy,hold,85.48591267467468
3654,312.17792,0.53018004,0.53018004,buy,hold,85.48591267467468
3655,312.17792,0.53018004,0.53018004,buy,hold,85.48591267467468
3656,312.17792,0.52589357,0.53018004,buy,hold,84.79476481459567
3657,312.16934,0.52589357,0.52589357,buy,hold,84.79476481459567
3658,312.16934,0.52589357,0.52589357,buy,hold,84.79476481459567
3659,312.16934,0.53018004,0.52589357,buy,hold,85.48591267467468
3660,312.17792,0.53018004,0.53018004,buy,hold,85.48591267467468
3661,312.17792,0.53018004,0.53018004,buy,hold,85.48591267467468
3662,312.17792,0.52589357,0.53018004,buy,hold,84.79476481459567
3663,312.17365,0.53018004,0.52589357,buy,hold,85.48591267467468
3664,312.17365,0.5344665,0.53018004,buy,hold,86.17705892235968
3665,312.17792,0.5344665,0.5344665,buy,hold,86.17705892235968
3666,312.17792,0.538753,0.5344665,buy,hold,86.86821161962078
3667,312.18222,0.538753,0.538753,buy,hold,86.86821161962078
3668,312.18222,0.538753,0.538753,buy,hold,86.86821161962078
3669,312.1865,0.5344665,0.538753,buy,hold,86.17705892235968
3670,312.1865,0.53018004,0.5344665,buy,hold,85.48591267467468
3671,312.17792,0.5344665,0.53018004,buy,hold,86.17705892235968
3672,312.18222,0.5344665,0.5344665,buy,hold,86.17705892235968
3673,312.18222,0.5344665,0.5344665,buy,hold,86.17705892235968
3674,312.17792,0.5344665,0.5344665,buy,hold,86.17705892235968
3675,312.17792,0.5344665,0.5344665,buy,hold,86.17705892235968
3676,312.17792,0.53018004,0.5344665,buy,hold,85.48591267467468
3677,312.17792,0.53018004,0.53018004,buy,hold,85.48591267467468
3678,312.17792,0.52589357,0.53018004,buy,hold,84.79476481459567
3679,312.17365,0.52589357,0.52589357,buy,hold,84.79476481459567
3680,312.16934,0.52589357,0.52589357,buy,hold,84.79476481459567
